"op","instance_id","id","name","activity_id","entry_status_username","startenddescription","enabled","stdevadjustmultiplier","schema_name","status_date","ingest_hour","ingest_year","ingest_month","ingest_day"
"I","2021-10-01 05:12:24.393170","365","Mt Barker Rd (Devils Elbow to Crafers)","1","Mt Barker Rd","Devils Elbow - Crafers","true","+1.0000000000000000e+00","dbo",,"14","2021","10","01"
"I","2021-10-01 05:13:21.293398","366","Mt Barker Rd - Crafers to Devils Elbow","1","Mt Barker Rd","Crafers - Devils Elbow","true","+1.0000000000000000e+00","dbo",,"14","2021","10","01"
"U","2021-09-30 17:20:42.274551","280","VMS 916 to A9 Port River Expressway via M2 North South Motorway","1","M2 North South Motorway","VMS 916 to A9 Port River Expressway","true","+1.0000000000000000e+00","dbo",,"02","2021","10","01"
"U","2021-09-30 17:21:21.942890","282","VMS 916 to Gepps Cross via Port Wakefield Road","1","Port Wakefield Road","VMS 916 to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"02","2021","10","01"
"I","2021-09-03 01:53:32.873002","363","The Parade - Glynburn Road to Fullarton Road","1","The Parade","Glynburn Road to Fullarton Road","true","+1.0000000000000000e+00","dbo",,"11","2021","09","03"
"I","2021-08-10 11:10:27.722834","361","VMS061 to Keswick","1","SEF > Glen Osmond rd > Greenhill Rd","","true","+1.0000000000000000e+00","dbo",,"20","2021","08","10"
"I","2021-09-03 01:54:52.877014","364","The Parade - Fullarton Road to Glynburn Road","1","The Parade","Fullarton Road to Glynburn Road","true","+1.0000000000000000e+00","dbo",,"11","2021","09","03"
"I","2021-10-14 21:58:27.593000","370","M1 South Eastern Freeway - Crafers to Mount Osmond","1","M1 South Eastern Freeway","Crafers to Mount Osmdon","true","+1.0000000000000000e+00","dbo",,"08","2021","10","15"
"I","2021-07-06 01:49:38.770848","6","501-North-East to City - via North East Rd","1","NE RD / HACKNEY RD (CB)","Holden Hill to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770875","7","501-North-East to City - via Lower North East Rd","1","LWR NE RD / PAYNEHAM (CB)","Holden Hill to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770883","12","55-South Eastern Fwy - Stirling to Toll Gate","1","M1 SOUTH EASTERN FWY (CB)","Stirling to Tollgate","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770889","13","51-South Eastern Fwy - Toll Gate to Stirling","1","M1 SOUTH EASTERN FWY (OB)","Tollgate to Stirling","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770896","21","408-Sherriffs / South to Darlington via Main South Rd","1","A13 MAIN SOUTH RD (CB)","Sherriffs to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770903","22","408-Sherriffs / South to Darlington via Southern Exy","1","M2 SOUTHERN EXY (CB)","Sherriffs to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770909","23","413-Doctors / Main South / Beach to Darlington via Main South Rd","1","A13 MAIN SOUTH RD (CB)","Beach to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770917","24","413-Doctors / Main South / Beach to Darlington via Southern Exy","1","M2 SOUTHERN EXY (CB)","Beach to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770923","25","414-Old Noarlunga to Darlington - via Southern Exy","1","M2 SOUTHERN EXY (CB)","Old Noarlunga to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770930","26","414-Old Noarlunga to Darlington - via Main South Rd","1","A13 MAIN SOUTH RD (CB)","Old Noarlunga to Darlington","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770937","29","413-South / Beach / Doctors to Old Noarlunga - Via Main South Rd","1","A13 MAIN SOUTH RD (SB)","Beach to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770944","30","413-South / Beach / Doctors to Old Noarlunga - Via Southern Exy","1","M2 SOUTHERN EXY (SB)","Beach to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770950","31","408-Sherriffs / South to Old Noarlunga via Southern Exy","1","M2 SOUTHERN EXY (SB)","Sherriffs to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770957","32","408-Sherriffs / South to Old Noarlunga via Main South Rd","1","A13 MAIN SOUTH RD (SB)","Sherriffs to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770964","33","55-South Eastern Fwy - Stirling to City","1","ACH / GLEN OSMOND RD (CB)","VMS055 to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770970","34","54-South Eastern Fwy - Stirling to Toll Gate","1","M1 SOUTH EASTERN FWY (CB)","CAM132 to Toll Gate","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770977","35","54-South Eastern Fwy - Stirling to City","1","ACH / GLEN OSMOND RD (CB)","CAM132 to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770983","36","53-South Eastern Fwy - Crafers to Toll Gate","1","M1 SOUTH EASTERN FWY (CB)","Tunnels to Toll Gate","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770990","37","53-South Eastern Fwy - Crafers to City","1","ACH / GLEN OSMOND RD (CB)","Tunnels to City ","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.770996","38","402- Darlington to City via Marion Rd","1","A14 MARION RD (CB)","O'Halloran Hill to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771003","39","402- Darlington to City via South Rd","1","A13 SOUTH RD (CB)","O'Halloran Hill to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771009","40","402- Darlington to City via Goodwood Rd","1","GOODWOOD RD (CB)","O'Halloran Hill to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771015","42","403-Southern Expressway SB - Seacombe Rd to Sherriffs Rd Interchange","1","M2 SOUTHERN EXY (SB)","Seacombe Rd to Sherriffs Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771022","43","403-Southern Expressway SB - Seacombe Rd to Beach Rd Interchange","1","M2 SOUTHERN EXY (SB)","Seacombe Rd to Beach Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771029","44","403-Southern Expressway SB - Seacombe Rd to Old Noarlunga","1","M2 SOUTHERN EXY (SB)","Seacombe Rd to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771036","45","354-Gawler Bypass to Gepps Cross - via Northern Expressway","1","NORTHERN EXY /PWR (CB)","Gawler Bypass to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771042","46","354-Gawler Bypass to Gepps Cross - via Main North Road","1","A20 MAIN NORTH RD (CB)","Gawler Bypass to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771049","47","353-Nexy / Angle Vale Rd to Gepps Cross","1","NORTHERN EXY / PWR (CB)","Angle Vale Rd to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771055","48","353-Nexy / Angle Vale Rd to Port Adelaide","1","NEXY/ PWR /PREXY (CB/WB)","Angle Vale Rd to Port Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771062","49","352-Nexy / Curtis Rd to Port Adelaide","1","NEXY/ PWR /PREXY (CB/WB)","Curtis Rd to Port Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771069","50","352-Nexy / Curtis Rd to Gepps Cross","1","NORTHERN EXY / PWR (CB)","Curtis Rd to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771075","51","303-Globe Derby to Gepps Cross","1","A1 Port Wakefield Rd (CB)","Globe Derby to Gepps Cross","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771081","52","303-Globe Derby to Port Adelaide","1","PWR / PREXY (SB/WB)","Globe Derby to Pt Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771087","53","303-Globe Derby to Hindmarsh via South Rd","1","PWR / PREXY / STH RD (SB)","Globe Derby to Hindmarsh (via Sth Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771094","54","303-Globe Derby to North Adelaide","1","PWR / MAIN NTH RD (SB)","Globe Derby to North Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771101","55","304-Salisbury Hwy Green Fields to North Adelaide","1","SALIS HWY / MN NTH RD(CB)","Mawson Lakes to North Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771107","57","304-Salisbury Hwy Green Fields to Hindmarsh via South Rd","1","SALIS HWY / STH RD (SB)","Mawson Lakes to Hindmarsh (via Sth Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771114","58","304-Salisbury Hwy Green Fields to Port Adelaide","1","SALIS HWY / PREXY (SB/EB)","Mawson Lakes to Pt Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771121","59","301-Pt Wakefield Rd Cavan to Northern Expressway","1","A1 Port Wakefield Rd (NB)","Cavan to NEXY","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771127","60","301-Pt Wakefield Rd Cavan to Salisbury","1","PWR / SALIS HWY (NB)","Cavan to Salisbury","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771133","61","205-Salisbury Hwy WB near Magazine Rd to Pt Adelaide","1","SALIS HWY / PREXY (WB)","Magazine Rd to Pt Adelaide","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771140","62","205-Salisbury Hwy WB near Magazine Rd to Hindmarsh","1","SALIS HWY / STH RD (SB)","Magazine Rd to Hindmarsh (via Sth Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771147","63","205-Salisbury Hwy WB near Magazine Rd to Ashford (ANZAC Hwy)","1","SALIS HWY / STH RD (SB)","Magazine Rd to Anzac Hwy (via Sth Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771154","64","256-GJ Rd EB (west of Superway) to Main North Rd (Gepps Cross)","1","GRAND JUNCTION RD (EB)","West of Superway to Main North Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771161","65","256-GJ Rd EB (west of Superway) to North East Road (Holden Hill)","1","GRAND JUNCTION RD (EB)","West of Superway to North East Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771168","66","255-GJ Rd WB (east of Superway) to Port Rd (Port Adelaide)","1","GRAND JUNCTION RD (WB)","East of Superway to Port Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771174","67","255-GJ Rd WB (east of Superway) to Port Rd (Hindmarsh)","1","GJ RD / PORT RD (WB/CB)","East of Superway to Port Rd (Hindmarsh)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771181","68","253-South Rd SB (north of Regency Rd) to Port Rd (Hindmarsh)","1","A13 SOUTH RD (SB)","Days Rd to Port Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771188","69","253-South Rd SB (north of Regency Rd) to ANZAC Hwy (Ashford)","1","A13 SOUTH RD (SB)","Days Rd to Anzac Hwy","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771194","70","252-South Rd NB (north of Regency Rd) to Northern Expressway","1","SUPERWAY / PWR (NB)","Regency Rd to NEXY","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771201","71","252-South Rd NB (north of Regency Rd) to Salisbury","1","SUPERWAY / SALBY HWY (NB)","Regency Rd to Salisbury (Park Tce)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771208","72","251-South Rd NB (north of Pym St) to Salisbury","1","SOUTH RD / SALBY HWY (NB)","Pym St to Salisbury (Park Tce)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771215","73","251-South Rd NB (north of Pym St) to Northern Expressway","1","SOUTH RD/ PWR / NEXY (NB)","Pym St to NEXY","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771221","74","206-PRexy EB (E of Francis St IC) to Northern Expressway","1","PREXY/ PWR / NEXY (EB/NB)","Port Adelaide to NEXY","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771228","75","206-PRexy EB (E of Francis St IC) to Salisbury","1","PREXY / SALBY HWY (EB/NB)","Port Adelaide to Salisbury","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771235","76","204-PRexy WB (Near Perkins Dr) to Taparoo","1","PREXY / VICTORIA RD (WB)","Perkins Dr to Taparoo","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771241","77","257-Superway SB (South of PRExy) to Port Rd","1","SUPERWAY / SOUTH RD (SB)","PREXY to Port Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771248","78","257-Superway SB (South of PRExy) to ANZAC Hwy","1","SUPERWAY / SOUTH RD (SB)","PREXY to Anzac Hwy","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771254","79","405-Sherriffs/Sexy WB to Old Noarlunga","1","SEXY / MAIN SOUTH RD (SB)","Sherriffs Rd to Seaford Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771261","80","405-Sherriffs/Sexy WB to Darlington via SExy","1","SEXY / MAIN SOUTH RD (NB)","Sherriffs Rd to Bedford Park","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771267","81","405-Sherriffs/Sexy WB to Christies Beach via Dyson Rd","1","SHERRIFFS RD/DYSON RD(SB)","SEXY to Christies Beach (via Dyson Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771274","82","405-Sherriffs/Sexy WB to Christies Beach via Southern Exy","1","SEXY / BEACH RD (SB / WB)","Sherriffs Rd to Christies Beach (via SEXY)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771281","83","406-Sherriffs/Sexy EB to Darlington via Southern Exy","1","M2 SOUTHERN EXY (NB)","Sherriffs Rd to Bedford Park (via SEXY)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771288","84","406-Sherriffs/Sexy EB to Darlington via Main South Rd","1","SHERRIFFS RD/STH RD (NB)","Sherriffs Rd to Bedford Park (via Main South Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771295","85","406-Sherriffs/Sexy EB to Old Noarlunga via Southern Exy","1","SEXY / MAIN SOUTH RD (SB)","Sherriffs Rd to Seaford Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771302","86","406-Sherriffs/Sexy EB to Beach Rd IC via Southern Exy","1","M2 SOUTHERN EXY (SB)","Sherriffs Rd to Beach Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771309","87","411-Beach Rd WB to Darlington via Southern Exy","1","M2 SOUTHERN EXY (NB)","Beach Rd to Bedford Park","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771315","88","411-Beach Rd WB to Old Noarlunga via Southern Exy","1","SEXY / MAIN SOUTH RD (SB)","Beach Rd to Seaford Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771322","89","412-Beach Rd EB to Old Noarlunga via Southern Exy","1","SEXY / MAIN SOUTH RD (SB)","Beach Rd to Seaford Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771329","90","412-Beach Rd EB to Darlington via Southern Exy","1","M2 SOUTHERN EXY (NB)","Beach Rd to Bedford Park","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771335","91","412-Beach Rd EB to Darlington via Main South Rd","1","BEACH RD/STH RD (EB/NB)","Christies Beach to Bedford Park","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771342","92","412-Beach Rd EB to Sherriffs Rd IC via Southern Exy","1","M2 SOUTHERN EXY (NB)","Beach Rd to Sherriffs Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771348","93","409-Southern Exy NB (near Flaxmill Rd) to Darlington","1","M2 SOUTHERN EXY (NB)","Flaxmill Rd to Bedford Park","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771355","94","409-Southern Exy NB (near Flaxmill Rd) to City","1","SEXY / SOUTH RD (NB)","Flaxmill Rd to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771362","95","410-Southern Exy SB (near Flaxmill Rd) to Old Noarlunga","1","M2 SOUTHERN EXY (SB)","Flaxmill Rd to Old Noarlunga","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771368","96","410-Southern Exy SB (near Flaxmill Rd) to Seaford Rise","1","SEXY / MAIN SOUTH RD (SB)","Flaxmill Rd to Seaford Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771375","97","201-Victoria Rd SB to Northern Expressway","1","VICTORIA RD /NEXY (EB/NB)","Taparoo to NEXY","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771381","98","201-Victoria Rd SB to Mawson Lakes","1","VICTORIA RD/SALBY HY (EB)","Taparoo to Mawson Lakes","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771388","100","351-NExy NB - Heaslip Rd to Gawler","1","NORTHERN EXY (NB)","Heaslip Rd to Gawler Bypass","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771394","101","254-South Rd NB (Near Kateena)  to Globe Derby via N-S Motorway","1","A13 SOUTH RD (NB)","Kateena St to Globe Derby (via Superway)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771401","102","254-South Rd NB (Near Kateena)  to Globe Derby via Pt Wakefield Rd","1","A13 SOUTH RD (NB)","Kateena St to Globe Derby (via Pt Wk Rd)","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771408","103","508-Torrens Rd Citybound near Arndale to Torrens / South","1","TORRENS RD (CB)","Arndale to South Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771415","104","508-Torrens Rd Citybound near Arndale to Ring Route","1","TORRENS RD (CB)","Arndale to Ring Route","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771421","105","508-Torrens Rd Citybound near Arndale to Regency / South","1","TORRENS RD (CB)","Arndale to Regency/South Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771428","106","508-Torrens Rd Citybound near Arndale to Regency / Main North","1","TORRENS RD (CB)","Arndale to Regency/Mn Nth Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771434","107","507-Park Tce Southbound to Anzac / South","1","PARK TCE (SB)","Torrens Rd to Anzac/South Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771441","108","507-Park Tce Southbound to Southern Exy","1","PARK TCE (SB)","Torrens Rd to M2 Sth Exp","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771447","109","507-Park Tce Southbound to Holbrooks / Grange","1","PARK TCE (SB)","Torrens Rd to Holbrooks/Grange Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771453","110","507-Park Tce Southbound to Holbrooks / Henley Beach","1","PARK TCE (SB)","Torrens Rd to Holbrooks/Hen Bch Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771460","111","512-South Rd Nouthbound near James Congdon to South / Port","1","A13 SOUTH RD (NB)","James Cong Drv to Port Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771466","112","512-South Rd Nouthbound near James Congdon to South / Regency","1","A13 SOUTH RD (NB)","James Cong Drv to Regency Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771473","113","512-South Rd Nouthbound near James Congdon to Torrens / Fitzroy","1","A13 SOUTH RD (NB)","James Cong Drv to Torrens/Fitzroy","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771480","114","512-South Rd Nouthbound near James Congdon to Torrens / Main North","1","A13 SOUTH RD (NB)","James Cong Drv to Torrens/MN Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771486","115","507-Grange Rd Inbound near Holbrooks to South / Henley","1","GRANGE RD (CB)","Holbrooks to South/Hen Bch Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771493","116","507-Grange Rd Inbound near Holbrooks to South / Regency","1","GRANGE RD (CB)","Holbrooks to South/Regency Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771500","117","507-Grange Rd Inbound near Holbrooks to Torrens / Fitzroy","1","GRANGE RD (CB)","Holbrooks to Torrens/Fitzroy","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771506","118","507-Grange Rd Inbound near Holbrooks to West Tce / North Tce (City)","1","GRANGE RD (CB)","Holbrooks to West/North Tce","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771513","119","509/510-Port Rd Inbound near East Ave to South Rd","1","GRANGE RD (CB)","East Ave to South Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771519","120","509/510-Port Rd Inbound near East Ave to City","1","A7 PORT RD (CB)","East Ave to City","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
"I","2021-07-06 01:49:38.771525","121","509/510-Port Rd Inbound near East Ave to Henley Bch Rd","1","A7 PORT RD (CB)","East Ave to Henley Bch Rd","true","+1.0000000000000000e+00","dbo",,"11","2021","07","06"
